Circle,Site Id/ Cluster Name/ Activity,Status Date,Drive Status,Missing Test Case,Site Status,Device Count,Login Count,Audit
KL,VARM35_KNR_P40,Nov 22 2025  5:48PM,Drive Completed,NO,FAIL,1,1,Uploaded
UW,AOLA23_BAR_P40,Nov 22 2025  5:59PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3882_GJ_P40,Nov 22 2025  6:16PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,VAS6488_VSI_P40,Nov 23 2025  5:07AM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,JHCHT-09_PAT_P40,Nov 23 2025 11:40AM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU4057_GJ_P40,Nov 23 2025  2:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3737_GJ_P40,Nov 23 2025  2:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,OSM5693_SLP_P40,Nov 23 2025  2:26PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,BL0199_BEN_P40,Nov 23 2025  4:58PM,Partial Closed,NO,Partial Closed,2,1,Uploaded
BH,JHJHU-38_PAT_P40,Nov 23 2025  5:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,TENI57_THE_P40,Nov 23 2025  5:34PM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,VRAM35_KNR_P40,Nov 23 2025  5:50PM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,PTRA12_ALP_P40,Nov 23 2025  6:31PM,Drive Completed,NO,Audit Data Not Uploaded,1,1,Not Uploaded
KK,HSMAK2_RAI_P40,Nov 23 2025  6:44PM,Drive Completed,NO,FAIL,1,1,Uploaded
UW,BAE534_BAR_P40,Nov 23 2025  6:54PM,Drive Completed,NO,FAIL,1,1,Uploaded
UW,CHAT10_MAT_P40,Nov 23 2025  6:55PM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
UW,BAE540_BAR_P40,Nov 23 2025  6:55PM,Drive Completed,NO,FAIL,1,1,Uploaded
PB,THBH86_MOG_P40,Nov 23 2025  8:00PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,DDR206_DEH_P41,Nov 23 2025  9:32PM,Drive Completed,NO,FAIL,1,1,Uploaded
UW,NIDA04_ETA_P40,Nov 23 2025  9:41PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU4110_GJ_P40,Nov 24 2025  3:28PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3931_GJ_P40,Nov 24 2025  3:33PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHJAM-711_PAT_P40,Nov 24 2025  4:49PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,BG1192_BEN_P40,Nov 24 2025  5:43PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHCOW-176_PAT_P41,Nov 24 2025  6:49PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,NKL081_NKL_P40,Nov 24 2025  6:52PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,AMR6130_AMI_P40,Nov 24 2025  6:58PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAG6430_NGP_P40,Nov 24 2025  7:45PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,KGRI73_KRG_P40,Nov 25 2025 12:12PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHBET-96_PAT_P40,Nov 25 2025  2:21PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,TNJ244_TNJ_P40,Nov 25 2025  3:24PM,Drive Completed,NO,FAIL,1,1,Uploaded
TN,JOLR29_VEL_P40,Nov 25 2025  3:51PM,Drive Completed,NO,FAIL,1,1,Uploaded
MU,MB5153_MUM_P41,Nov 25 2025  4:36PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
BH,JHJAM-607_RAN_P40,Nov 25 2025  5:35PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,VNGR72_VNG_P40,Nov 25 2025  5:45PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,CGBL3877_BIL_P40,Nov 25 2025  7:07PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,ANGA32_EKM_P40,Nov 25 2025  7:07PM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,KVLL13_TSR_P40,Nov 25 2025  8:24PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
KK,BGR314_BEN_P40,Nov 26 2025 12:50AM,Drive Completed,NO,FAIL,1,1,Uploaded
CH,MADA18_CHN_P41,Nov 26 2025  9:15AM,Drive Completed,NO,FAIL,4,1,Uploaded
CH,PONN22_CHN_P41,Nov 26 2025  9:31AM,Drive Completed,NO,FAIL,2,1,Uploaded
OR,ORANU-02_PUR_P41,Nov 26 2025 11:09AM,Drive Completed,NO,FAIL,1,1,Uploaded
CH,MADI52_CHN_P41,Nov 26 2025 11:12AM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,MYE455_MYS_P40,Nov 26 2025 11:15AM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHRAT-09_PAT_P40,Nov 26 2025  3:37PM,Drive Completed,NO,FAIL,2,1,Uploaded
MU,MB2988_MUM_P41,Nov 26 2025  4:00PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHKHX-02_PAT_P40,Nov 26 2025  5:22PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHAML-02_PAT_P40,Nov 26 2025  5:55PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHRAN-774_PAT_P40,Nov 27 2025 11:30AM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,RTG2511_KLP_P40,Nov 27 2025  1:39PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHBGH-33_1_PAT_P40,Nov 27 2025  2:04PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
BH,JHNGR-02_PAT_P40,Nov 27 2025  4:57PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,JLG5141_JLG_P40,Nov 27 2025  8:50PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHTAJ-13_PAT_P41,Nov 28 2025 12:03AM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHAHR-04_PAT_P40,Nov 28 2025 12:28PM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHMOT-115_1_PAT_P40,Nov 28 2025 12:46PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
KK,RNB041_DAV_P40,Nov 28 2025  1:32PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHMOT-115_PAT_P40,Nov 28 2025  1:39PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,CGBL2869_Redrive_BIL_P40,Nov 28 2025  2:04PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHRAN-806_PAT_P40,Nov 28 2025  2:59PM,Drive Completed,NO,FAIL,2,1,Uploaded
OR,ORKTP-08_PUR_P41,Nov 28 2025  4:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,ARAK63_CHN_P41,Nov 28 2025  5:02PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,EKM939_EKM_P40,Nov 28 2025  5:39PM,Drive Completed,NO,FAIL,1,1,Uploaded
PB,MOHA67_CHD_P40,Nov 28 2025  6:00PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,JHRAN-804_PAT_P40,Nov 28 2025  6:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,MAV3638_PNE_P40,Nov 28 2025  7:14PM,Drive Completed,NO,PASS,3,1,Uploaded
BH,BHUTR-04_PAT_P40,Nov 28 2025  7:28PM,Drive Completed,NO,FAIL,3,1,Uploaded
GJ,GX6479_GJ_P40,Nov 28 2025  7:31PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,BID5422_AUR_P40,Nov 29 2025  8:09AM,Drive Completed,NO,FAIL,4,1,Uploaded
PB,GBND87_CHD_P40,Nov 29 2025 12:34PM,Drive Completed,NO,PASS,2,1,Uploaded
MU,MB2813_MUM_P41,Nov 29 2025  1:41PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHJAM-698_PAT_P40,Nov 29 2025  1:42PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GX3981_GJ_P40,Nov 29 2025  1:51PM,Drive Completed,NO,FAIL,2,1,Uploaded
WB,WBJ0818_ROB_P40,Nov 29 2025  3:17PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,DBNW38_AMS_P40,Nov 29 2025  4:23PM,Drive Completed,NO,PASS,1,1,Uploaded
MH,VAS5143_VSI_P40,Nov 29 2025  4:34PM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,JHJAM-712_PAT_P40,Nov 29 2025  5:41PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPID8134_IND_P40,Nov 29 2025  7:08PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,JHJAM-610_PAT_P40,Nov 30 2025 12:09PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AHM2590_AUR_P40,Nov 30 2025  8:13PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHBOK-208_RAN_P40,Dec  1 2025 11:03AM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN2022_PNE_P40,Dec  1 2025  1:22PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN1844_PNE_P40,Dec  1 2025  1:29PM,Drive Completed,NO,FAIL,4,1,Uploaded
PB,PTL273_PTL_P40,Dec  1 2025  1:33PM,Drive Completed,NO,PASS,4,1,Uploaded
BH,JHDHA-421_RAN_P40,Dec  1 2025  2:07PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,RTK854_AMS_P40,Dec  1 2025  2:27PM,Drive Completed,NO,PASS,1,1,Uploaded
PB,GSNK66_JLD_P40,Dec  1 2025  3:12PM,Drive Completed,NO,PASS,2,1,Uploaded
MU,MB2182_MUM_P41,Dec  1 2025  3:23PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,SMJ5902_KLP_P40,Dec  1 2025  4:22PM,Drive Completed,NO,PASS,3,1,Uploaded
BH,JHDHA-361_PAT_P40,Dec  1 2025  4:23PM,Drive Completed,NO,FAIL,4,1,Uploaded
PB,TLWA47_ROP_P40,Dec  1 2025  5:42PM,Drive Completed,NO,PASS,3,1,Uploaded
GJ,GU3781_GJ_P40,Dec  1 2025  9:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AKO1244_AKL_P40,Dec  1 2025 10:19PM,Drive Completed,NO,FAIL,1,1,Uploaded
WB,WBJ1596_ROB_P40,Dec  2 2025  7:59AM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
KO,KO0810_KOL_P41,Dec  2 2025 11:36AM,Drive Completed,YES,Missing Test Case,2,1,Not Uploaded
HR,PNP951_HR_P40,Dec  2 2025  1:45PM,Drive Completed,NO,PASS,2,1,Uploaded
HR,NRYN23_HR_P40,Dec  2 2025  3:50PM,Drive Completed,NO,PASS,2,1,Uploaded
UW,SMBD11_AGR_P40,Dec  2 2025  4:42PM,Drive Completed,NO,PASS,1,1,Uploaded
BH,JHDHA-423_PAT_P40,Dec  2 2025  4:54PM,Drive Completed,NO,FAIL,4,1,Uploaded
WB,WBJ1458_ROB_P40,Dec  2 2025  7:26PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
AP,KAR242_KRN_P40,Dec  2 2025 10:15PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,LAT6490_NAN_P40,Dec  3 2025  9:21AM,Drive Completed,NO,FAIL,2,1,Uploaded
MU,MB2391_MUM_P41,Dec  3 2025 12:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHMUZ-257_PAT_P40,Dec  3 2025  1:04PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,KIKP10_TVM_P40,Dec  3 2025  1:06PM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
AP,HY6904_HYD_P40,Dec  3 2025  2:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JISBH-02_PAT_P40,Dec  3 2025  2:45PM,Drive Completed,YES,Missing Test Case,3,1,Uploaded
MH,SMJ5334_KLP_P40,Dec  3 2025  5:03PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,WAN704_AMS_P40,Dec  3 2025  5:34PM,Drive Completed,NO,FAIL,1,1,Uploaded
PB,GMND30_MNS_P40,Dec  3 2025  5:59PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHMUZ-203_PAT_P40,Dec  3 2025  6:09PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,KTDR51_KOT_P41,Dec  3 2025  7:29PM,Drive Completed,NO,FAIL,1,1,Uploaded
KO,KOL944_KOL_P40,Dec  3 2025  7:38PM,Drive Completed,NO,PASS,2,1,Uploaded
CH,BINNY8_CHN_P41,Dec  3 2025 11:01PM,Drive Completed,NO,FAIL,3,1,Uploaded
CH,KOLP15_CHN_P41,Dec  3 2025 11:17PM,Drive Completed,NO,FAIL,3,1,Uploaded
HP,LAHR50_HP_P40,Dec  4 2025 12:27PM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
KK,KNAP12_BLG_P40,Dec  4 2025  1:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,DVDR10_RAI_P40,Dec  4 2025  1:29PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHJBR-02_PAT_P41,Dec  4 2025  2:58PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
GJ,GU5462_GJ_P40,Dec  4 2025  3:25PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHNTA-02_PAT_P41,Dec  4 2025  4:07PM,Drive Completed,NO,FAIL,3,1,Uploaded
MH,BUL6000_BUL_P40,Dec  4 2025  4:40PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3639_GJ_P40,Dec  4 2025  5:06PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHMUZ-261_PAT_P40,Dec  4 2025  5:13PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN4925_PNE_P40,Dec  4 2025  6:12PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHPAT-1277_PAT_P41,Dec  4 2025  9:21PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHJBH-02_PAT_P40,Dec  5 2025  1:26PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,RDAI02_BAR_P40,Dec  5 2025  1:30PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
KO,KO0143_KOL_P41,Dec  5 2025  2:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN3757_PNE_P40,Dec  5 2025  3:35PM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHMWJ-02_PAT_P40,Dec  5 2025  3:42PM,Drive Completed,YES,Missing Test Case,3,1,Not Uploaded
WB,WBJ0818_ROB_P41,Dec  5 2025  4:34PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHSXJ-02_PAT_P41,Dec  5 2025  4:37PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,THN6001_THA_P40,Dec  5 2025  4:41PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHMUZ-270_PAT_P40,Dec  5 2025  5:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,RDAI02_1_BAD_P40,Dec  5 2025  6:11PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3796_GJ_P40,Dec  5 2025  6:33PM,Drive Completed,NO,PASS,2,1,Uploaded
UW,KIRT20_BJN_P41,Dec  5 2025  7:10PM,Drive Completed,NO,FAIL,1,1,Uploaded
KO,KO0800_KOL_P41,Dec  5 2025  9:19PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,HY9904_HYD_P40,Dec  6 2025 10:14AM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHMQR-02_PAT_P41,Dec  6 2025  3:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAG5452_NGP_P40,Dec  6 2025  3:27PM,Drive Completed,NO,PASS,4,1,Uploaded
BH,BHMUZ-214_PAT_P40,Dec  6 2025  4:13PM,Drive Completed,YES,Missing Test Case,2,1,Not Uploaded
BH,BHABR-02_PAT_P40,Dec  6 2025  5:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
WB,WBJ1580_ROB_P41,Dec  6 2025  5:46PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHKTP-02_PAT_P40,Dec  6 2025  5:51PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,BNGA22_ROP_P40,Dec  6 2025  6:25PM,Drive Completed,NO,FAIL,2,1,Uploaded
KO,KO0819_KOL_P40,Dec  6 2025 10:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AGB2888_AUR_P40,Dec  7 2025 11:54AM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHMZB-02_PAT_P40,Dec  7 2025  3:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHBHO-07_PAT_P40,Dec  7 2025  3:40PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHDFH-02_PAT_P40,Dec  7 2025  3:53PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHGAY-228_PAT_P41,Dec  7 2025  4:30PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,MCHW70_LDH_P40,Dec  8 2025  1:00PM,Drive Completed,NO,PASS,2,1,Uploaded
MH,BUL3530_BUL_P40,Dec  8 2025  1:29PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,SAK4983_DHL_P40,Dec  8 2025  2:28PM,Drive Completed,NO,FAIL,2,1,Uploaded
HP,LPTLR24_HP_P40,Dec  8 2025  3:00PM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,HY9289_HYD_P40,Dec  8 2025  4:17PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHCTW-02_PAT_P40,Dec  8 2025  4:28PM,Drive Completed,NO,FAIL,2,1,Uploaded
OR,ORCPOD-02_MKG_P41,Dec  8 2025  4:38PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,TMVO32_CHN_P41,Dec  8 2025  5:28PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,THUN91_PTL_P40,Dec  8 2025  5:47PM,Drive Completed,NO,PASS,2,1,Uploaded
KL,KIKP10_1_TVM_P40,Dec  8 2025  6:31PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHSRY-26_PAT_P40,Dec  8 2025  6:51PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN1920_PNE_P40,Dec  8 2025  7:04PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,BHGR19_SNR_P40,Dec  8 2025  7:19PM,Drive Completed,NO,Log Count Mismatch,2,1,Uploaded
OR,ORNGO-02_BLE_P41,Dec  8 2025  9:06PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHCKY-02_PAT_P40,Dec  8 2025  9:26PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,HY8542_HYD_P40,Dec  8 2025 10:08PM,Drive Completed,NO,FAIL,1,1,Uploaded
TN,KRR138_KRU_P40,Dec  8 2025 10:37PM,Drive Completed,NO,FAIL,1,1,Uploaded
WB,WBJ1458_ROB_P41,Dec  9 2025 10:21AM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,HSHLL2_RAI_P40,Dec  9 2025  1:26PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHKMP-07_PAT_P40,Dec  9 2025  3:53PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHCRE-03_PAT_P40,Dec  9 2025  4:25PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHHNE-02_PAT_P41,Dec  9 2025  4:42PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,HY9620_HYD_P40,Dec  9 2025  7:58PM,Drive Completed,NO,FAIL,1,1,Uploaded
KO,KO0896_KOL_P41,Dec 10 2025 11:33AM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,AGA209_AGR_P40,Dec 10 2025 11:37AM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
KO,KO0898_KOL_P41,Dec 10 2025 11:40AM,Drive Completed,YES,Missing Test Case,2,1,Not Uploaded
MH,PUN3034_PNE_P40,Dec 10 2025  1:04PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3794_GJ_P40,Dec 10 2025  1:40PM,Drive Completed,NO,PASS,2,1,Uploaded
UW,BAE538_BAR_P40,Dec 10 2025  1:46PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,WAS2562_AKL_P40,Dec 10 2025  2:15PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHDEH-53_PAT_P41,Dec 10 2025  2:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAN1124_DHL_P40,Dec 10 2025  2:34PM,Drive Completed,NO,FAIL,5,1,Uploaded
HP,NPTLR24_HP_P40,Dec 10 2025  4:34PM,Drive Completed,NO,FAIL,1,1,Uploaded
WB,WBJ1596_ROB_P41,Dec 10 2025  4:41PM,Drive Completed,NO,FAIL,2,1,Uploaded
OR,ORBAL-128_BLE_P41,Dec 10 2025  5:21PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,ATIP17_CHN_P41,Dec 10 2025  5:23PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,KRPR22_JLD_P40,Dec 10 2025  5:33PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAS2993_NAS_P40,Dec 10 2025  5:44PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN5888_PNE_P40,Dec 10 2025  7:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHGMR-04_PAT_P40,Dec 10 2025 10:07PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,SOLK12_HYD_P40,Dec 10 2025 11:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,NGGHI2_DAV_P40,Dec 11 2025 12:18AM,Drive Completed,NO,FAIL,1,1,Uploaded
RJ,JAI644_JPR_P40,Dec 11 2025  6:55AM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
AP,HY9422_HYD_P40,Dec 11 2025 10:54AM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHRIG-07_PAT_P40,Dec 11 2025  2:53PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU4999_GJ_P40,Dec 11 2025  3:16PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,BID6128_AUR_P40,Dec 11 2025  3:40PM,Drive Completed,NO,FAIL,4,1,Uploaded
MH,RTG3272_KLP_P40,Dec 11 2025  4:48PM,Drive Completed,NO,FAIL,4,1,Uploaded
BH,BHCHA-73_PAT_P40,Dec 11 2025  5:32PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAS1261_NAS_P40,Dec 11 2025  5:41PM,Drive Completed,NO,PASS,2,1,Uploaded
MH,RTG2679_KLP_P40,Dec 11 2025  5:44PM,Drive Completed,NO,FAIL,4,1,Uploaded
OR,ORBHU-952_BHU_P41,Dec 11 2025  7:17PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHPUY-02_PAT_P40,Dec 11 2025  8:53PM,Drive Completed,NO,FAIL,3,1,Uploaded
MH,RGH1279_PNE_P40,Dec 11 2025 11:11PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,BG1254_BEN_P40,Dec 12 2025  1:20PM,Drive Completed,NO,FAIL,4,1,Uploaded
BH,BHKKV-02_PAT_P40,Dec 12 2025  2:54PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,BAE537_BAR_P40,Dec 12 2025  3:13PM,Drive Completed,NO,FAIL,1,1,Uploaded
KK,BG1238_BEN_P40,Dec 12 2025  3:14PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHWET-02_PAT_P40,Dec 12 2025  4:01PM,Drive Completed,NO,Log Count Mismatch,2,1,Uploaded
BH,BHLUC-24_PAT_P41,Dec 12 2025  7:24PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AGB6334_AUR_P40,Dec 12 2025  8:30PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPST7547_Cluster Drive_STA_P40,Dec 13 2025  7:30AM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
KL,EKM868_EKM_P40,Dec 13 2025  1:22PM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,THLP08_1_MLP_P40,Dec 13 2025  2:40PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,AGB6118_AUR_P40,Dec 13 2025  3:23PM,Drive Completed,NO,FAIL,4,1,Uploaded
BH,BHSRG-08_PAT_P41,Dec 13 2025  4:52PM,Drive Completed,NO,FAIL,2,1,Uploaded
HP,DSMJ50_HP_P40,Dec 13 2025  5:31PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHKLG-02_PAT_P40,Dec 13 2025  5:36PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,KOZ436_1_KOZ_P40,Dec 13 2025  5:50PM,Drive Completed,NO,PASS,1,1,Uploaded
PB,BSK375_SNR_P40,Dec 13 2025  6:04PM,Drive Completed,NO,Log Count Mismatch,1,1,Uploaded
UW,KRHL14_MIN_P40,Dec 13 2025  6:58PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHTMH-02_PAT_P40,Dec 13 2025  7:30PM,Drive Completed,NO,Log Count Mismatch,3,1,Uploaded
BH,BHPYO-02_PAT_P40,Dec 13 2025  8:00PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
MH,VAS5160_VSI_P40,Dec 13 2025  8:28PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,MPST6682_cluster_STA_P40,Dec 14 2025  9:14AM,Drive Completed,NO,FAIL,2,1,Uploaded
OR,ORCUT-302_CUT_P41,Dec 14 2025  3:38PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHTCN-03_PAT_P41,Dec 14 2025  3:42PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,GAN3875_AUR_P40,Dec 14 2025  4:42PM,Drive Completed,NO,FAIL,6,1,Uploaded
UW,BAE544_BAR_P40,Dec 14 2025  5:33PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,NAS1261_NAS_P40_NAS_P40,Dec 15 2025  9:20AM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,PADI20_CHN_P40,Dec 15 2025 11:13AM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHASJ-03_PAT_P40,Dec 15 2025 12:03PM,WIP,NO,Site-WIP,2,1,Uploaded
WB,WBJ1431_ROB_P41,Dec 15 2025 12:08PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AGB3784_AUR_P40,Dec 15 2025  1:18PM,Drive Completed,NO,FAIL,4,1,Uploaded
MH,PUN3568_PNE_P40,Dec 15 2025  2:12PM,Drive Completed,NO,PASS,4,1,Uploaded
PB,MNS845_MNS_P40,Dec 15 2025  2:32PM,Drive Completed,NO,PASS,2,1,Uploaded
AP,HY9422_5g_HYD_P40,Dec 15 2025  4:17PM,Drive Completed,NO,FAIL,2,1,Uploaded
KO,KO0783_KOL_P41,Dec 15 2025  4:55PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHSOT-02_PAT_P41,Dec 15 2025  5:03PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,IBP016_P40_HYD_P40,Dec 15 2025  5:37PM,WIP,NO,Site-WIP,1,1,Uploaded
GJ,GU3359_GJ_P40,Dec 15 2025  5:40PM,Drive Completed,NO,PASS,2,1,Uploaded
KL,PVMT09_KTM_P40,Dec 15 2025  5:46PM,Drive Completed,NO,PASS,1,1,Uploaded
